mineke_lemma_id	mineke_lemma	mineke_entry_number	biller_match_lemma_id	biller_match_lemma	biller_match_billerbeck_id	biller_match_entry_number	biller_match_similarity	headword_match_greek_headword	headword_match_billerbeck_id	headword_match_meineke_id	headword_match_nodegoat_id	headword_match_similarity	headword_target_lemma_id	agree_target
136260	Γαληψός	2	121788	Γαληψός	Γ24	24	1.000000	Γαληψός	Γ24	197.11	ngIP2E283KZyvJPMuKR07RPBMJhXyQvFXKAsvMPM	1.000000	121788	1
136264	Γάμαλα		121793	Γάμαλα	Γ29	29	1.000000	Γάμαλα	Γ29	198.9	ngNU2J788NUdzOUFzNG59WUiRPGCdVaKCNVxzRUF	1.000000	121793	1
136265	Γάμβρειον		121794	Γάμβρειον	Γ30	30	1.000000	Γάμβρειον	Γ30	198.11	ngOV2K889OVe1PVAaOX63XVTSOHDeWbLDOWy1SVA	1.000000	121794	1
136268	Γαράμαντες		121797	Γαράμαντες	Γ33	33	1.000000	Γαράμαντες	Γ33	198.18	ngRY3N182RIh5SYDdRK9bAYmVRKGhZeOGRJb5VYD	1.000000	121797	1
136269	Γάργαρα		121798	Γάργαρα	Γ34	34	1.000000	Γάργαρα	Γ34	198.20	ngSZ3K283Tfi5TZWeSB03BZFWTLHiAfLHT2c5WZW	1.000000	121798	1
136274	Γέα		121805	Γέα	Γ41	41	1.000000	Γέα	Γ41	200.5	ngZG3D980AGp2AGtlZ072IGyDZyOpHmEOAHj2DGt	1.000000	121805	1
136275	Γέβαλα		121806	Γέβαλα	Γ42	42	1.000000	Γέβαλα	Γ42	200.11	ngAH4E081Axq2BHMmBJ8kJHPEBTPqInFPAyk2EHM	1.000000	121806	1
136278	Γέλα		121809	Γέλα	Γ45	45	1.000000	Γέλα	Γ45	200.20	ngDK4H384DKtpEKDpFW16MKyHEWStLqISDLnpHKD	1.000000	121809	1
136287	Γέντα		121816	Γέντα	Γ52	52	1.000000	Γέντα	Γ52	203.1	ngKR5W081LRauLRewLj83TRbOKjZaSxXZLSuuORe	1.000000	121816	1
136290	Γεράνεια		121819	Γεράνεια	Γ55	55	1.000000	Γεράνεια	Γ55	203.9	ngNU5Z384OEdyOUhzOG17WUSRNGCdVaACOFxyRUh	1.000000	121819	1
136291	Γεράνθραι		121820	Γεράνθραι	Γ56	56	1.000000	Γεράνθραι	Γ56	203.13	ngOV5A485OVeyPVAaPn2bXVPSOnDeWbBDOWyySVA	1.000000	121820	1
136293	Γέργις		121822	Γέργις	Γ58	58	1.000000	Γέργις	Γ58	203.21	ngQX5C687Qng8RXocQ74dZXZURpFgYdDFQoa8UXo	1.000000	121822	1
136295	Γέρην		121823	Γέρην	Γ59	59	1.000000	Γέρην	Γ59	205.3	ngRY5Z788TYh8SYhdSK58AYmVSKGhZeAGTZb8VYh	1.000000	121823	1
136299	Γέφυρα		121832	Γέφυρα	Γ68	68	1.000000	Γέφυρα	Γ68	206.12	ngAH6I687AxqkBHumBT41JHFECTPqInJPAykkEHu	1.000000	121832	1
136304	Γήλυς		128414	Γηλύς	Γ72	72	1.000000	Γηλύς	Γ72	207.11	ngEL7y081ELuoFLcqFX82NLNIEdTuMrzTEMooILc	1.000000	128414	1
136309	Γίλδα		128418	Γίλδα	Γ76	76	1.000000	Γίλδα	Γ76	208.3	ngIP7y485JvysJPWuKB25RPhMJhXyQvzXJ4ssMPW	1.000000	128418	1
136310	Γιλιγάμαι		128419	Γιλιγάμαι	Γ77	77	1.000000	Γιλιγάμαι	Γ77	208.5	ngJQ7z586Jwz5KQJvJS3uSQWNLCYzRwaYJ5t5NQJ	1.000000	128419	1
136312	Γινδάρα		128421	Γίνδαρα	Γ79	79	1.000000	Γίνδαρα	Γ79	208.8	ngLS7b788LSbyMSfxNE5wUSUPLkAbTycALTvyPSf	1.000000	128421	1
136313	Γίττα		128422	Γίττα	Γ80	80	1.000000	Γίττα	Γ80	208.10	ngMT7c889Mjc8NTYyM961VThQOFBcUzdBMkw8QTY	1.000000	128422	1
136314	Γλᾶνις		125099	Γλάνις	Γ81	81	1.000000	Γλάνις	Γ81	208.12	ngNU7Z980PUdaOURzOG73WUSRPGCdVaACPVxaRUR	1.000000	125099	1
136315	Γλαυκία		125100	Γλαυκία	Γ82	82	1.000000	Γλαυκία	Γ82	208.16	ngOV8e081OFe0PVKaOH81XVDSQHDeWbfDOGy0SVK	1.000000	125100	1
136317	Γλαφῦραι		125102	Γλαφύραι	Γ84	84	1.000000	Γλαφύραι	Γ84	209.3	ngQX8C283Rdg7RXIcSJ05ZXFUSJFgYdDFR2a7UXI	1.000000	125102	1
136320	Γνῆς		125105	Γνής	Γ87	87	1.000000	Γνής	Γ87	209.18	ngTA8L586TKjdUABfTM36CAsXVCHfB6eITBddXAH	1.000000	125105	1
136321	Γοαρηνή		125106	Γοαρηνή	Γ88	88	1.000000	Γοαρηνή	Γ88	210.1	ngUB8s687VhkhVBogV74fDBJYUNJkChtJV6ehYBo	1.000000	125106	1
136323	Γομολίται		125108	Γομολῖται	Γ90	90	1.000000	Γομολῖται	Γ90	210.7	ngWD8u889XDm8XDKiYF62FDXAXvLmEjvLXEg8ADK	1.000000	125108	1
136336	Γόρτυν	2	125121	Γόρτυν	Γ103	103	1.000000	Γόρτυν	Γ103	212.2	ngNU0F182OUd2OUJzOm9yWUAROGCdVaGCOVx2RUJ	1.000000	125121	1
136337	Γότθοι	3	125122	Γότθοι	Γ104	104	1.000000	Γότθοι	Γ104	212.8	ngOV0G283Ple4PVCaOn0yXVXSPnDeWbHDPmy4SVC	1.000000	125122	1
136340	Γραϊκός	6	125125	Γραικός	Γ107	107	1.000000	Γραικός	Γ107	212.16	ngRY0J586RYh5SYVdRK3cAYiVRqGhZeKGRZb5VYV	1.000000	125125	1
136349	Γύθειον	2	125134	Γύθειον	Γ116	116	1.000000	Γύθειον	Γ116	214.5	ngAH1A485BRqmBHMmAJ2mJHPELTOnInFPAyk6EHS	1.000000	125134	1
136355	Γωγαρηνή		125140	Γωγαρηνή	Γ122	122	1.000000	Γωγαρηνή	Γ122	216.1	ngGN2G081GXw5HNYsH18sPNTKHZVwOtHVGYq5KNY	1.000000	125140	1
136356	Δᾶαι		2781	Δάαι	Δ1	1	1.000000	Δάαι	Δ1	216.3	ngHO2D182IuxtIOxtIA9rQOgLHgWxPuEWI1rtLOx	1.000000	2781	1
136357	Δάδικαι		2782	Δαδίκαι	Δ2	2	1.000000	Δαδίκαι	Δ2	216.5	ngIP2E283KZyvJPMuKR05RPRMIhXyQvFXKAsvMPM	1.000000	2782	1
136358	Δαδόκερτα		2783	Δαδόκερτα	Δ3	3	1.000000	Δαδόκερτα	Δ3	216.6	ngJQ2F384KQzvKQhvKi17SQeNKCYzRwGYKRtvNQh	1.000000	2783	1
136359	Δαίδαλα		2784	Δαίδαλα	Δ4	4	1.000000	Δαίδαλα	Δ4	216.8	ngKR2G485LhaxLRawKj2vTRXOKDZaSxHZLiuxORa	1.000000	2784	1
136361	Δαιδαλίδαι		2786	Δαιδαλίδαι	Δ6	6	1.000000	Δαιδαλίδαι	Δ6	216.19	ngMT2I687NDczNTIyOV46VTNQMlBcUzJBNEwzQTI	1.000000	2786	1
136362	Δακία		2787	Δακία	Δ7	7	1.000000	Δακία	Δ7	216.22	ngNU2J788NUdzOUFzNG50WUmROmCdVaKCNVxzRUF	1.000000	2787	1
136363	Δάλμιον		2788	Δάλμιον	Δ8	8	1.000000	Δάλμιον	Δ8	216.27	ngOV2K889OVe1PVAaOX63XVDSPHDeWbLDOWy1SVA	1.000000	2788	1
136368	Δανουβίον	5	2793	Δανούβιον	Δ13	13	1.000000	Δανούβιον	Δ13	217.22	ngTA3L384VKj7UALfU41eCAkXTsIjBgMIVLd7XAL	1.000000	2793	1
136371	Δάραψα	3	12879	Δάραψα	Δ16	16	1.000000	Δάραψα	Δ16	218.6	ngWD3A687Xtm9XDEiWF4hFDFAWvLmEjBLXug9ADE	1.000000	12879	1
136377	Δασκύλιον	3	13810	Δασκύλιον	Δ26	26	1.000000	Δασκύλιον	Δ26	220.9	ngGN4G687HdwrHNKsGf48PNTKHZVwOtHVHeqrKNK	1.000000	13810	1
136387	Δάϋσαρα		15823	Δαύσαρα	Δ34	34	1.000000	Δαύσαρα	Δ34	222.4	ngOV5A485OVeyPVAaPn24XVjSQHDeWbBDOWyySVA	1.000000	15823	1
136388	Δάφνη		15824	Δάφνη	Δ35	35	1.000000	Δάφνη	Δ35	222.6	ngPW5B586PWf7QWHbQ635YWCTPIEfXcCEPXz7TWH	1.000000	15824	1
136391	Δαχαρηνοί		13818	Δαχαρηνοί	Δ37	37	1.000000	Δαχαρηνοί	Δ37	223.7	ngRY5Z788TYh8SYhdSK59AYiVSqGhZeAGTZb8VYh	1.000000	13818	1
136394	Δειπνίας		13821	Δειπνιάς	Δ40	40	1.000000	Δειπνιάς	Δ40	223.12	ngUB6C081WLk2VBkgUt84DBNYVtJkChDJWMe2YBk	1.000000	13821	1
136396	Δειρή		13823	Δείρη	Δ42	42	1.000000	Δειρή	Δ42	223.20	ngWD6E283XtmhXDKiXF0iFDTAXPLmEjFLXughADK	1.000000	13823	1
136400	Δεξαμεναι		13832	Δεξαμεναί	Δ51	51	1.000000	Δεξαμεναί	Δ51	225.10	ngFM7v182Gsv6GMvrGe9pOMCJFYUvNswUG1p6JMv	1.000000	13832	1
136401	Δεξαροι		13833	Δεξάροι	Δ52	52	1.000000	Δέξαροι	Δ52	225.14	ngGN7w283INwqHNOsGP0sPNTKHZVwOtxVIOqqKNO	1.000000	13833	1
136403	Δερβη		13835	Δέρβη	Δ54	54	1.000000	Δέρβη	Δ54	225.20	ngIP7y485JvysJPWuKB25RPVMKBXyQvzXJ4ssMPW	1.000000	13835	1
136407	Δερτῶν		13839	Δερτών	Δ58	58	1.000000	Δερτών	Δ58	226.8	ngMT7c889Mjc8NTYyM962VTFQNlBcUzdBMkw8QTY	1.000000	13839	1
136408	Δηλία		13840	Δηλία	Δ59	59	1.000000	Δηλία	Δ59	226.11	ngNU7Z980PUdaOURzOG73WUKRNGCdVaACPVxaRUR	1.000000	13840	1
136409	Δήλιον		13841	Δήλιον	Δ60	60	1.000000	Δήλιον	Δ60	226.13	ngOV8e081OFe0PVKaOH81XVfSPnDeWbfDOGy0SVK	1.000000	13841	1
136412	Δημητριάς		13843	Δημητριάς	Δ62	62	1.000000	Δημητριάς	Δ62	227.6	ngQX8C283Rdg7RXIcSJ04ZXFUQJFgYdDFR2a7UXI	1.000000	13843	1
136416	Διαβήτη	2	14818	Διαβήτη	Δ70	70	1.000000	Διαβήτη	Δ70	229.10	ngYF9w081Yvo4ZFCkYx8lHFVCARNoGlxNYwi4CFC	1.000000	14818	1
136417	Διαδόχου	3	14819	Διαδόχου	Δ71	71	1.000000	Διαδόχου	Δ71	229.12	ngZG9x182Zmp6AGRlBS9kIGWDASOpHmyOZ1j6DGR	1.000000	14819	1
136418	Διακρία	4	14820	Διακρία	Δ72	72	1.000000	Διακρία	Δ72	229.14	ngAH9y283ARq6BHMmBJ0lJHBEBzPqInzPASk6EHM	1.000000	14820	1
136419	Διανείς	5	14821	Διανεῖς	Δ73	73	1.000000	Διανεῖς	Δ73	229.16	ngBI9z384BIr8CIFnBU13KIUFBaQrJoaQBJl8FIF	1.000000	14821	1
136424	Δικτή	1	14830	Δίκτη	Δ82	82	1.000000	Δίκτη	Δ82	231.3	ngOV0G283Ple4PVCaOX05XVDSQHDeWbHDPmy4SVC	1.000000	14830	1
136429	Διομηδέια		14835	Διομήδεια	Δ87	87	1.000000	Διομήδεια	Δ87	231.15	ngTA0n788VAjgUAnfTs5gCAQXEMH1BgsIT7d1XAP	1.000000	14835	1
136430	Δίον		14836	Δῖον	Δ88	88	1.000000	Δῖον	Δ88	232.3	ngUB0M889ULkeVBMgU962DBHYUNJkChNJUMeeYBM	1.000000	14836	1
136431	Διονυσία		14837	Διονυσία	Δ89	89	1.000000	Διονυσία	Δ89	232.16	ngVC0H980XMl4WCDhVE73ECAZGOJ1DiqKXDf0ZCN	1.000000	14837	1
136432	Διονύσου πόλις	1	14838	Διονύσου πόλις	Δ90	90	1.000000	Διονύσου πόλις	Δ90	233.1	ngWD1m081YDm3XDKiYP80FDBAHPK3EjvLX0ggADq	1.000000	14838	1
136434	Διὸς ἱερόν	3	14840	Διὸς ἱερόν	Δ92	92	1.000000	Διὸς ἱερόν	Δ92	233.12	ngYF1G283AFo7ZFYkAR0lHFLCJRM3GlxNAGilCFs	1.000000	14840	1
136435	Διοσκουριάς	4	14841	Διοσκουριάς	Δ93	93	1.000000	Διοσκουριάς	Δ93	233.15	ngZG1V384BQp6AGHlZI15IGuDKSNlHmuOA3j4DGR	1.000000	14841	1
136439	Δῖπαια	3	14845	Δίπαια	Δ97	97	1.000000	Δίπαια	Δ97	234.14	ngDK1D788DKt1EKVpFW50MKQHFWStLqESDLn1HKV	1.000000	14845	1
136448	Δόλιονες	4	14854	Δολίονες	Δ106	106	1.000000	Δολίονες	Δ106	235.8	ngMT2I687NDczNTIyOV47VTlQNlBcUzJBNEwzQTI	1.000000	14854	1
136451	Δόλοπες	7	14857	Δόλοπες	Δ109	109	1.000000	Δόλοπες	Δ109	235.19	ngPW2L980Pmf4QWDbPo74YWUTQIEfXcMEPnz4TWD	1.000000	14857	1
136452	Δομετιούπολις	8	14858	Δομετιούπολις	Δ110	110	1.000000	Δομετιούπολις	Δ110	235.21	ngQX3I081SXg3RXkcRJ8cZXJUQpFgYdJFSYa3UXk	1.000000	14858	1
136453	Δονουσία	9	14859	Δονουσία	Δ111	111	1.000000	Δονουσία	Δ111	235.23	ngRY3N182RIh5SYDdRK9eAYEVRKGhZeOGRJb5VYD	1.000000	14859	1
136460	Δουλίχιον		14864	Δουλίχιον	Δ116	116	1.000000	Δουλίχιον	Δ116	236.11	ngWD3A687Xtm9XDEiWP40FDPAWvLmEjBLXug9ADE	1.000000	14864	1
136461	Δούλων πόλις		14865	Δούλων πόλις	Δ117	117	1.000000	Δούλων πόλις	Δ117	237.5	ngXE3B788Ykn1YETjYw57GEYBXwMnFkCMY7h1BET	1.000000	14865	1
136464	Δουρίοπος		14868	Δουρίοπος	Δ120	120	1.000000	Δουρίοπος	Δ120	237.21	ngAH4E081Axq2BHMmBJ8nJHTEBzPqInFPAyk2EHM	1.000000	14868	1
136488	Δυρράχιον		4932	Δυρράχιον	Δ143	143	1.000000	Δυρράχιον	Δ143	243.3	ngXE6F384Xun8YErjYw14GEKBZQMnFkGMXvh8BEr	1.000000	4932	1
136497	Δῶριον	2	5786	Δώριον	Δ149	149	1.000000	Δώριον	Δ149	251.6	ngDK6x980DUtnEKVpFW70MKQHDWStLqySDVnnHKV	1.000000	5786	1
136516	Ἐδδάνα		15964	Ἔδδανα	Ε11	11	1.000000	Ἔδδανα	Ε11	260.16	ngQX8C283Rdg7RXIcSJ03ZXFUSJFgYdDFR2a7UXI	1.000000	15964	1
136539	Σεβαστή		37770	Σεβαστή	Σ91	91	1.000000	Σεβαστή	Σ91	558.15	ngCJ9w485ETs8DJYoC528LJDGDbRsKpxREUm8GJY	1.000000	37770	1
136547	Ἐλέα		15966	Ἐλέα	Ε41	41	1.000000	Ἐλέα	Ε41	264.18	ngYF1G283AFo7ZFYkZ30lHFLCJRM3GlxNAGilCFo	1.000000	15966	1
136548	Ἐλέγεια		15967	Ἐλέγεια	Ε42	42	1.000000	Ἐλέγεια	Ε42	264.21	ngZG1V384BQp6AGHlZy1jIGEDKSNlHmuOA3j4DGV	1.000000	15967	1
136550	Ἑλένη		15969	Ἑλένη	Ε44	44	1.000000	Ἑλένη	Ε44	265.3	ngBI1B586BSr8CIFnB637KKmFB6PlJosQCTloFIN	1.000000	15969	1
136552	Ἐλευθέραί		15971	Ἐλευθεραί	Ε46	46	1.000000	Ἐλευθεραί	Ε46	265.10	ngDK1D788DKt1EKVpFW51MKuHEcStLqESDLn1HKV	1.000000	15971	1
136553	Ἐλευθέριον		15972	Ἐλευθέριον	Ε47	47	1.000000	Ἐλευθέριον	Ε47	265.17	ngEL1E889Ebu3FLQqEX68NLJIGXTuMrFTEco3ILQ	1.000000	15972	1
136557	Ἐλίνοι	3	18181	Ἔλινοι	Ε58	58	1.000000	Ἔλινοι	Ε58	267.10	ngPW2L980Pmf4QWDbPo72YWkTRIEfXcMEPnz4TWD	1.000000	18181	1
136560	Ἔλλα		18184	Ἕλλα	Ε61	61	1.000000	Ἕλλα	Ε61	268.1	ngSZ3K283Tfi5TZWeSB04BZHWULHiAfLHT2c5WZW	1.000000	18184	1
136561	Ἑλλάς		17038	Ἑλλάς	Ε62	62	1.000000	Ἑλλάς	Ε62	268.3	ngTA3L384VKj7UALfU414CAIXTMIjBgMIVLd7XAL	1.000000	17038	1
136563	Ἑλληνόπολις		17039	Ἑλληνόπολις	Ε64	63	1.000000	Ἑλληνόπολις	Ε64	268.11	ngVC3Z586XCl9WCHhXE3iECIZWOKlDiAKXDf9ZCH	1.000000	17039	1
136564	Ἑλλήσποντος		17041	Ἑλλήσποντος	Ε65	65	1.000000	Ἑλλήσποντος	Ε65	268.13	ngWD3A687Xtm9XDEiWP41FDJAYPLmEjBLXug9ADE	1.000000	17041	1
136565	Ἑλλοπία		17042	Ἐλλοπία	Ε66	66	1.000000	Ἐλλοπία	Ε66	268.17	ngXE3B788Ykn1YETjYw58GEwBYwMnFkCMY7h1BET	1.000000	17042	1
136567	Ἑλμαντική	2	17044	Ἐλμαντική	Ε68	68	1.000000	Ἐλμαντική	Ε68	269.3	ngZG3D980AGp2AGtlZ073IGADAyOpHmEOAHj2DGt	1.000000	17044	1
136569	Ἑλουροι	4	17046	Ἕλουροι	Ε70	70	1.000000	Ἕλουροι	Ε70	269.11	ngBI4F182BornCIvnBK92KIUFCaQrJoGQB1lnFIv	1.000000	17046	1
136571	Ἑλπία	6	17048	Ἐλπία	Ε72	72	1.000000	Ἐλπία	Ε72	269.15	ngDK4H384DKtpEKDpFW16MKuHDcStLqISDLnpHKD	1.000000	17048	1
136572	Ἑλυμαία	7	17049	Ἐλυμαία	Ε73	73	1.000000	Ἐλυμαία	Ε73	269.17	ngEL4E485GVupFLAqEX2oNLvIEdTuMrFTGWopILA	1.000000	17049	1
136574	πόλις	9	28381	Πόλις	Π199	199	1.000000	Πόλις	Π199	531.15	ngCJ4G283CTsnDJOoCL03LJRGCVRsKpHRCUmnGJO	1.000000	28381	1
136575	Ἕλυρος		17051	Ἔλυρος	Ε75	75	1.000000	Ἔλυρος	Ε75	270.1	ngGN4G687HdwrHNKsGf40PNTKHZVwOtHVHeqrKNK	1.000000	17051	1
136577	Ἐμβατον		17053	Ἔμβατον	Ε77	77	1.000000	Ἔμβατον	Ε77	270.8	ngIP4I889Ivy9JPyuJR6sRPBMJhXyQvJXI8s9MPy	1.000000	17053	1
136579	Ἔμποριον		17055	Ἐμπόριον	Ε79	79	1.000000	Ἐμπόριον	Ε79	270.15	ngKR5W081LRauLRewLj82TRTOLjZaSxXZLSuuORe	1.000000	17055	1
136580	Ἐνετοί		17056	Ἐνετοί	Ε80	80	1.000000	Ἐνετοί	Ε80	270.18	ngLS5X182MibwMSXxLk9yUSIPMEAbTyYAMjvwPSX	1.000000	17056	1
136584	Ἐντελλα		17060	Ἔντελλα	Ε84	84	1.000000	Ἔντελλα	Ε84	271.9	ngPW5B586PWf7QWHbQ63bYWgTQoEfXcCEPXz7TWH	1.000000	17060	1
136589	Ἐπαρίται		17065	Ἐπαρῖται	Ε89	89	1.000000	Ἐπαρῖται	Ε89	272.8	ngUB6C081WLk2VBkgU18eDBtYVtJkChDJWMe2YBk	1.000000	17065	1
136590	Ἐπειοί		17066	Ἐπειοί	Ε90	90	1.000000	Ἐπειοί	Ε90	272.11	ngVC6D182WCl2WCDhWO91ECWZWuKlDiEKWDf2ZCD	1.000000	17066	1
136592	Ἐπίδαμνος		17067	Ἐπίδαμνος	Ε91	91	1.000000	Ἐπίδαμνος	Ε91	273.3	ngWD6E283XtmhXDKiXF0gFDnAWvLmEjFLXughADK	1.000000	17067	1
136593	Ἐπίδαυρος		17068	Ἐπίδαυρος	Ε92	92	1.000000	Ἐπίδαυρος	Ε92	273.7	ngXE6F384Xun8YErjYw13GEQBXwMnFkGMXvh8BEr	1.000000	17068	1
136596	Ἐπωπή		17077	Ἐπώπη	Ε101	101	1.000000	Ἐπώπη	Ε101	275.3	ngGN7w283INwqHNOsGP04PNVKIZVwOtxVIOqqKNO	1.000000	17077	1
136598	Ἔρβιτα		17079	Ἕρβιτα	Ε103	103	1.000000	Ἕρβιτα	Ε103	275.8	ngIP7y485JvysJPWuKB28RPVMJBXyQvzXJ4ssMPW	1.000000	17079	1
136599	Ἐργετίον		17080	Ἐργέτιον	Ε104	104	1.000000	Ἐργέτιον	Ε104	275.10	ngJQ7z586Jwz5KQJvJS35SQaNKiYzRwaYJ5t5NQJ	1.000000	17080	1
136601	Ἐρεμβοι		17082	Ἐρεμβοί	Ε106	106	1.000000	Ἐρεμβοί	Ε106	275.13	ngLS7b788LSbyMSfxM851USQPMEAbTycALTvyPSf	1.000000	17082	1
136607	Ἐρθα		17087	Ἔρθα	Ε111	111	1.000000	Ἔρθα	Ε111	276.14	ngQX8C283Rdg7RXIcSJ02ZXFUQJFgYdDFR2a7UXI	1.000000	17087	1
136612	Ἑρμοῦπολις	2	17098	Ἑρμούπολις	Ε122	122	1.000000	Ἑρμούπολις	Ε122	278.6	ngBI9z384BIr8CIFnBU15KIUFBaQrJoaQBJl8FIF	1.000000	17098	1
136614	Ἑρμωνθίς	4	17100	Ἕρμωνθις	Ε124	124	1.000000	Ἕρμωνθις	Ε124	278.17	ngDK9x586FKt9EKbpE630MKQHEWStLqySFLn9HKb	1.000000	17100	1
136617	Ἐρύκη		17108	Ἐρύκη	Ε132	132	1.000000	Ἐρύκη	Ε132	280.14	ngPW0H384Pcf3QWjbP41bYWITQoEfXcIEP3z3TWj	1.000000	17108	1
136623	Ἐσπερία		18263	Ἑσπερία	Ε140	140	1.000000	Ἑσπερία	Ε140	282.13	ngXE1B182ZOn2YETjYQ96GEKBIQL1FksMYFhjBEB	1.000000	18263	1
136624	Ἐσπερίς		18264	Ἑσπερίς	Ε141	141	1.000000	Ἑσπερίς	Ε141	282.16	ngYF1G283AFo7ZFYkAR07HFVCJRM3GlxNAGilCFs	1.000000	18264	1
136625	Ἑστιαῖα	1	18265	Ἑστίαια	Ε142	142	1.000000	Ἑστίαια	Ε142	283.1	ngZG1V384BQp6AGHlZ415IGuDKSNlHmuOA3j4DGZ	1.000000	18265	1
136627	Ἑτεωνός	3	18267	Ἐτεωνός	Ε144	144	1.000000	Ἐτεωνός	Ε144	283.8	ngBI1B586BSr8CIXnCa35KKmFB6PlJosQBzl7FIF	1.000000	18267	1
136628	Εὔα	4	18268	Εὖα	Ε145	145	1.000000	Εὖα	Ε145	283.12	ngCJ1U687Cps0DJCoCV47LJZGNVQnKpDREUmpGJQ	1.000000	18268	1
136629	Εὐαίμων	5	18269	Εὐαίμων	Ε146	146	1.000000	Εὐαίμων	Ε146	283.14	ngDK1D788DKt1EKVpFW52MKQHFWStLqESDLn1HKV	1.000000	18269	1
136633	Εὔβοια		18272	Εὔβοια	Ε149	149	1.000000	Εὔβοια	Ε149	283.20	ngGN2G081GXw5HNYsH181PNxKGfVwOtHVGYq5KNY	1.000000	18272	1
136636	Εὐέλγεια		18275	Εὐέλγεια	Ε152	152	1.000000	Εὐέλγεια	Ε152	284.14	ngJQ2F384KQzvKQhvKi14SQONKCYzRwGYKRtvNQh	1.000000	18275	1
136637	Εὐεργέται		18276	Εὐεργέται	Ε153	153	1.000000	Εὐεργέται	Ε153	284.16	ngKR2G485LhaxLRawKj2xTRfOKDZaSxHZLiuxORa	1.000000	18276	1
136639	Εὐθηναί		18278	Εὐθηναί	Ε155	155	1.000000	Εὐθηναί	Ε155	284.22	ngMT2I687NDczNTIyOV48VTBQNFBcUzJBNEwzQTI	1.000000	18278	1
136640	Εὐίππη		18279	Εὐίππη	Ε156	156	1.000000	Εὐίππη	Ε156	285.3	ngNU2J788NUdzOUFzNW5yWUKRNGCdVaKCNVxzRUF	1.000000	18279	1
136641	Εὐμένεια		18282	Εὐμένεια	Ε159	159	1.000000	Εὐμένεια	Ε159	286.1	ngQX3I081SXg3RXkcRJ80ZXJUQpFgYdJFSYa3UXk	1.000000	18282	1
136642	Εὐρυμεναί		18291	Εὐρυμεναί	Ε168	168	1.000000	Εὐρυμεναί	Ε168	287.1	ngZG3D980AGp2AGtlZ074IGODASOpHmEOAHj2DGt	1.000000	18291	1
136643	Εὐρυτάνες		18292	Εὐρυτᾶνες	Ε169	169	1.000000	Εὐρυτᾶνες	Ε169	287.3	ngAH4E081Axq2BHMmBJ80JHPEBTPqInFPAyk2EHM	1.000000	18292	1
136645	Εὐρώπη		18294	Εὐρώπη	Ε171	171	1.000000	Εὐρώπη	Ε171	287.8	ngCJ4G283CTsnDJOoCb06LJxGDVRsKpHRCUmnGJO	1.000000	18294	1
136646	Εὐρωπός		18295	Εὐρωπός	Ε172	172	1.000000	Εὐρωπός	Ε172	287.14	ngDK4H384DKtpEKDpFW15MKuHDcStLqISDLnpHKD	1.000000	18295	1
136649	Εὐφραντα		18298	Εὔφραντα	Ε175	175	1.000000	Εὔφραντα	Ε175	288.5	ngGN4G687HdwrHNKsGf41PNxKGfVwOtHVHeqrKNK	1.000000	18298	1
136650	Εὐφρατις		18299	Εὐφρατίς	Ε176	176	1.000000	Εὐφρατίς	Ε176	288.7	ngHO4H788IuxtIOZtJA50QOQLHgWxPuIWI7rtLOZ	1.000000	18299	1
136677	Ζηβυττις		19493	Ζήβυττις	Ζ18	18	1.000000	Ζήβυττις	Ζ18	296.4	ngJQ7z586Jwz5KQJvJS36SQWNLCYzRwaYJ5t5NQJ	1.000000	19493	1
136678	Ζήλα		19494	Ζῆλα	Ζ19	19	1.000000	Ζῆλα	Ζ19	296.6	ngKR7a687LBa7LRYwL74vTRbOKjZaSxbZLCu7ORY	1.000000	19494	1
136680	Ζηνοδότιον		19496	Ζηνοδότιον	Ζ21	21	1.000000	Ζηνοδότιον	Ζ21	296.13	ngMT7c889Mjc8NTYyNF6xVThQOFBcUzdBMkw8QTY	1.000000	19496	1
136684	Ζιποίτιον	19	19499	Ζιποίτιον	Ζ24	24	1.000000	Ζιποίτιον	Ζ24	297.1	ngPW8B182QcfcQWBbQ29zYWETPIEfXcCEQ1zcTWB	1.000000	19499	1
136685	Ζόαρα	20	19500	Ζόαρα	Ζ25	25	1.000000	Ζόαρα	Ζ25	297.3	ngQX8C283Rdg7RXIcSJ0dZXFUSJFgYdDFR2a7UXI	1.000000	19500	1
136686	Ζοιτεῖον	21	19501	Ζοίτειον	Ζ26	26	1.000000	Ζοίτειον	Ζ26	297.11	ngRY8D384TIh8SYpdSK18AYqVRqGhZeEGTJb8VYp	1.000000	19501	1
136687	Ζομβίς	22	19502	Ζομβίς	Ζ27	27	1.000000	Ζομβίς	Ζ27	297.14	ngSZ8q485UZi4TZOeUB27BZHWSLHiAfrHUAc4WZO	1.000000	19502	1
136691	Ζυγοί	1	19506	Ζυγοί	Ζ31	31	1.000000	Ζυγοί	Ζ31	298.3	ngWD8u889XDm8XDKiYF6hFDrAWPLmEjvLXEg8ADK	1.000000	19506	1
136692	Ζωβῖδαι	2	19507	Ζωβίδαι	Ζ32	32	1.000000	Ζωβίδαι	Ζ32	298.6	ngXE8v980YEn4YEJjXQ70GEUBXQMnFkwMYFh4BEJ	1.000000	19507	1
136693	Ζώνη	3	19508	Ζώνη	Ζ33	33	1.000000	Ζώνη	Ζ33	298.8	ngYF9w081Yvo4ZFCkYx84HFtCZRNoGlxNYwi4CFC	1.000000	19508	1
